Posizione angolare, Oscillazioni forzate 3.00 V
Tempo ( s )	Posizione angolare ( rad )
181,4296	-0,261
181,4696	-0,134
181,5096	0,024
181,5496	0,207
181,5896	0,412
181,6296	0,635
181,6696	0,873
181,7096	1,122
181,7496	1,376
181,7896	1,632
181,8296	1,885
181,8696	2,132
181,9096	2,367
181,9496	2,590
181,9896	2,796
182,0296	2,983
182,0696	3,148
182,1096	3,289
182,1496	3,407
182,1896	3,497
182,2296	3,556
182,2696	3,589
182,3096	3,591
182,3496	3,563
182,3896	3,509
182,4296	3,429
182,4696	3,322
182,5096	3,192
182,5496	3,036
182,5896	2,859
182,6296	2,661
182,6696	2,447
182,7096	2,218
182,7496	1,979
182,7896	1,733
182,8296	1,486
182,8696	1,239
182,9096	1,001
182,9496	0,771
182,9896	0,556
183,0296	0,357
183,0696	0,179
183,1096	0,025
183,1496	-0,102
183,1896	-0,201
183,2296	-0,269
183,2696	-0,305
183,3096	-0,308
183,3496	-0,280
183,3896	-0,220
183,4296	-0,134
183,4696	-0,019
183,5096	0,121
183,5496	0,281
183,5896	0,462
183,6296	0,658
183,6696	0,867
183,7096	1,085
183,7496	1,308
183,7896	1,535
183,8296	1,759
183,8696	1,981
183,9096	2,193
183,9496	2,395
183,9896	2,586
184,0296	2,761
184,0696	2,920
184,1096	3,061
184,1496	3,182
184,1896	3,283
184,2296	3,362
184,2696	3,416
184,3096	3,445
184,3496	3,448
184,3896	3,426
184,4296	3,380
184,4696	3,308
184,5096	3,212
184,5496	3,093
184,5896	2,950
184,6296	2,787
184,6696	2,603
184,7096	2,402
184,7496	2,185
184,7896	1,959
184,8296	1,725
184,8696	1,486
184,9096	1,249
184,9496	1,016
184,9896	0,792
185,0296	0,580
185,0696	0,383
185,1096	0,206
185,1496	0,050
185,1896	-0,079
185,2296	-0,181
185,2696	-0,251
185,3096	-0,291
185,3496	-0,297
185,3896	-0,273
185,4296	-0,220
185,4696	-0,137
185,5096	-0,025
185,5496	0,110
185,5896	0,269
185,6296	0,448
185,6696	0,642
185,7096	0,851
185,7496	1,070
185,7896	1,294
185,8296	1,522
185,8696	1,750
185,9096	1,973
185,9496	2,190
185,9896	2,395
186,0296	2,590
186,0696	2,769
186,1096	2,931
186,1496	3,076
186,1896	3,200
186,2296	3,302
186,2696	3,380
186,3096	3,435
186,3496	3,465
186,3896	3,468
186,4296	3,446
186,4696	3,398
186,5096	3,325
186,5496	3,228
186,5896	3,105
186,6296	2,961
186,6696	2,796
186,7096	2,611
186,7496	2,406
186,7896	2,190
186,8296	1,962
186,8696	1,725
186,9096	1,484
186,9496	1,244
186,9896	1,007
187,0296	0,779
187,0696	0,562
187,1096	0,361
187,1496	0,182
187,1896	0,025
187,2296	-0,107
187,2696	-0,209
187,3096	-0,280
187,3496	-0,319
187,3896	-0,325
187,4296	-0,298
187,4696	-0,242
187,5096	-0,156
187,5496	-0,041
187,5896	0,099
187,6296	0,262
187,6696	0,446
187,7096	0,646
187,7496	0,859
187,7896	1,082
187,8296	1,312
187,8696	1,543
187,9096	1,773
187,9496	2,000
187,9896	2,218
188,0296	2,427
188,0696	2,622
188,1096	2,802
188,1496	2,966
188,1896	3,110
188,2296	3,233
188,2696	3,333
188,3096	3,410
188,3496	3,462
188,3896	3,487
188,4296	3,487
188,4696	3,460
188,5096	3,409
188,5496	3,330
188,5896	3,228
188,6296	3,101
188,6696	2,952
188,7096	2,780
188,7496	2,589
188,7896	2,381
188,8296	2,161
188,8696	1,929
188,9096	1,692
188,9496	1,451
188,9896	1,213
189,0296	0,980
189,0696	0,757
189,1096	0,547
189,1496	0,353
189,1896	0,179
189,2296	0,028
189,2696	-0,096
189,3096	-0,193
189,3496	-0,259
189,3896	-0,294
189,4296	-0,297
189,4696	-0,269
189,5096	-0,210
189,5496	-0,123
189,5896	-0,009
189,6296	0,129
189,6696	0,289
189,7096	0,468
189,7496	0,663
189,7896	0,872
189,8296	1,090
189,8696	1,313
189,9096	1,539
189,9496	1,764
189,9896	1,984
190,0296	2,196
190,0696	2,399
190,1096	2,587
190,1496	2,761
190,1896	2,917
190,2296	3,055
190,2696	3,175
190,3096	3,272
190,3496	3,346
190,3896	3,398
190,4296	3,424
190,4696	3,424
190,5096	3,401
190,5496	3,352
190,5896	3,281
190,6296	3,187
190,6696	3,069
190,7096	2,930
190,7496	2,771
190,7896	2,592
190,8296	2,397
190,8696	2,187
190,9096	1,967
190,9496	1,740
190,9896	1,510
191,0296	1,280
191,0696	1,057
191,1096	0,840
191,1496	0,635
191,1896	0,443
191,2296	0,269
191,2696	0,115
191,3096	-0,016
191,3496	-0,119
191,3896	-0,195
191,4296	-0,240
191,4696	-0,254
191,5096	-0,239
191,5496	-0,193
191,5896	-0,121
191,6296	-0,020
191,6696	0,105
191,7096	0,253
191,7496	0,423
191,7896	0,608
191,8296	0,809
191,8696	1,019
191,9096	1,239
191,9496	1,464
191,9896	1,687
192,0296	1,910
192,0696	2,127
192,1096	2,336
192,1496	2,534
192,1896	2,719
192,2296	2,887
192,2696	3,039
192,3096	3,170
192,3496	3,281
192,3896	3,369
192,4296	3,432
192,4696	3,471
192,5096	3,482
192,5496	3,468
192,5896	3,427
192,6296	3,362
192,6696	3,269
192,7096	3,153
192,7496	3,013
192,7896	2,849
192,8296	2,664
192,8696	2,461
192,9096	2,245
192,9496	2,014
192,9896	1,775
193,0296	1,532
193,0696	1,288
193,1096	1,051
193,1496	0,820
193,1896	0,602
193,2296	0,397
193,2696	0,212
193,3096	0,050
193,3496	-0,086
193,3896	-0,195
193,4296	-0,272
193,4696	-0,316
193,5096	-0,328
193,5496	-0,309
193,5896	-0,258
193,6296	-0,176
193,6696	-0,066
193,7096	0,069
193,7496	0,229
193,7896	0,408
193,8296	0,606
193,8696	0,817
193,9096	1,040
193,9496	1,268
193,9896	1,499
194,0296	1,729
194,0696	1,954
194,1096	2,172
194,1496	2,380
194,1896	2,575
194,2296	2,754
194,2696	2,915
194,3096	3,058
194,3496	3,181
194,3896	3,283
194,4296	3,362
194,4696	3,416
194,5096	3,446
194,5496	3,451
194,5896	3,429
194,6296	3,385
194,6696	3,314
194,7096	3,222
194,7496	3,105
194,7896	2,967
194,8296	2,809
194,8696	2,630
194,9096	2,435
194,9496	2,224
194,9896	2,003
195,0296	1,773
195,0696	1,541
195,1096	1,307
195,1496	1,078
195,1896	0,858
195,2296	0,647
195,2696	0,452
195,3096	0,275
195,3496	0,119
195,3896	-0,014
195,4296	-0,119
195,4696	-0,196
195,5096	-0,243
195,5496	-0,259
195,5896	-0,245
195,6296	-0,203
195,6696	-0,129
195,7096	-0,030
195,7496	0,094
195,7896	0,240
195,8296	0,407
195,8696	0,591
195,9096	0,787
195,9496	0,996
195,9896	1,211
196,0296	1,431
196,0696	1,649
196,1096	1,866
196,1496	2,077
196,1896	2,278
196,2296	2,468
196,2696	2,645
196,3096	2,807
196,3496	2,953
196,3896	3,080
196,4296	3,187
196,4696	3,275
196,5096	3,340
196,5496	3,382
196,5896	3,399
196,6296	3,394
196,6696	3,366
196,7096	3,313
196,7496	3,239
196,7896	3,140
196,8296	3,021
196,8696	2,879
196,9096	2,717
196,9496	2,538
196,9896	2,342
197,0296	2,133
197,0696	1,915
197,1096	1,689
197,1496	1,461
197,1896	1,233
197,2296	1,008
197,2696	0,793
197,3096	0,589
197,3496	0,401
197,3896	0,231
197,4296	0,082
197,4696	-0,044
197,5096	-0,141
197,5496	-0,212
197,5896	-0,251
197,6296	-0,259
197,6696	-0,237
197,7096	-0,185
197,7496	-0,107
197,7896	-0,002
197,8296	0,129
197,8696	0,283
197,9096	0,454
197,9496	0,642
197,9896	0,845
198,0296	1,059
198,0696	1,277
198,1096	1,500
198,1496	1,723
198,1896	1,942
198,2296	2,154
198,2696	2,356
198,3096	2,546
198,3496	2,724
198,3896	2,884
198,4296	3,027
198,4696	3,151
198,5096	3,255
198,5496	3,335
198,5896	3,393
198,6296	3,426
198,6696	3,434
198,7096	3,416
198,7496	3,376
198,7896	3,310
198,8296	3,222
198,8696	3,109
198,9096	2,974
198,9496	2,816
198,9896	2,641
199,0296	2,447
199,0696	2,238
199,1096	2,018
199,1496	1,791
199,1896	1,558
199,2296	1,324
199,2696	1,093
199,3096	0,870
199,3496	0,658
199,3896	0,460
199,4296	0,280
199,4696	0,119
199,5096	-0,016
199,5496	-0,126
199,5896	-0,206
199,6296	-0,254
199,6696	-0,272
199,7096	-0,259
199,7496	-0,217
199,7896	-0,145
199,8296	-0,046
199,8696	0,077
199,9096	0,225
199,9496	0,391
199,9896	0,575
200,0296	0,773
200,0696	0,982
200,1096	1,199
200,1496	1,418
200,1896	1,640
200,2296	1,857
200,2696	2,069
200,3096	2,271
200,3496	2,463
200,3896	2,641
200,4296	2,804
200,4696	2,950
200,5096	3,079
200,5496	3,187
200,5896	3,274
200,6296	3,340
200,6696	3,382
200,7096	3,401
200,7496	3,394
200,7896	3,365
200,8296	3,313
200,8696	3,237
200,9096	3,140
200,9496	3,019
200,9896	2,879
201,0296	2,717
201,0696	2,540
201,1096	2,345
201,1496	2,138
201,1896	1,920
201,2296	1,695
201,2696	1,467
201,3096	1,239
201,3496	1,016
201,3896	0,803
201,4296	0,598
201,4696	0,410
201,5096	0,240
201,5496	0,091
201,5896	-0,035
201,6296	-0,134
201,6696	-0,203
201,7096	-0,242
201,7496	-0,251
201,7896	-0,231
201,8296	-0,181
201,8696	-0,102
201,9096	0,003
201,9496	0,134
201,9896	0,286
202,0296	0,459
202,0696	0,647
202,1096	0,851
202,1496	1,065
202,1896	1,286
202,2296	1,513
202,2696	1,739
202,3096	1,962
202,3496	2,179
202,3896	2,386
202,4296	2,582
202,4696	2,765
202,5096	2,931
202,5496	3,079
202,5896	3,208
202,6296	3,314
202,6696	3,399
202,7096	3,457
202,7496	3,490
202,7896	3,497
202,8296	3,476
202,8696	3,429
202,9096	3,355
202,9496	3,256
202,9896	3,132
203,0296	2,985
203,0696	2,815
203,1096	2,625
203,1496	2,416
203,1896	2,193
203,2296	1,959
203,2696	1,718
203,3096	1,473
203,3496	1,228
203,3896	0,991
203,4296	0,762
203,4696	0,545
203,5096	0,347
203,5496	0,168
203,5896	0,013
203,6296	-0,116
203,6696	-0,215
203,7096	-0,283
203,7496	-0,319
203,7896	-0,322
203,8296	-0,294
203,8696	-0,234
203,9096	-0,145
203,9496	-0,030
203,9896	0,112
204,0296	0,273
204,0696	0,456
204,1096	0,653
204,1496	0,864
204,1896	1,082
204,2296	1,307
204,2696	1,533
204,3096	1,756
204,3496	1,974
204,3896	2,183
204,4296	2,381
204,4696	2,565
204,5096	2,733
204,5496	2,882
204,5896	3,014
204,6296	3,127
204,6696	3,219
204,7096	3,289
204,7496	3,336
204,7896	3,362
204,8296	3,363
204,8696	3,343
204,9096	3,302
204,9496	3,239
204,9896	3,157
205,0296	3,054
205,0696	2,931
205,1096	2,790
205,1496	2,631
205,1896	2,458
205,2296	2,270
205,2696	2,070
205,3096	1,865
205,3496	1,651
205,3896	1,436
205,4296	1,222
205,4696	1,012
205,5096	0,809
205,5496	0,617
205,5896	0,440
205,6296	0,278
205,6696	0,138
205,7096	0,019
205,7496	-0,074
205,7896	-0,141
205,8296	-0,181
205,8696	-0,190
205,9096	-0,171
205,9496	-0,126
205,9896	-0,053
206,0296	0,044
206,0696	0,167
206,1096	0,309
206,1496	0,471
206,1896	0,650
206,2296	0,844
206,2696	1,048
206,3096	1,260
206,3496	1,475
206,3896	1,692
206,4296	1,909
206,4696	2,119
206,5096	2,322
206,5496	2,515
206,5896	2,697
206,6296	2,862
206,6696	3,011
206,7096	3,143
206,7496	3,253
206,7896	3,341
206,8296	3,407
206,8696	3,446
206,9096	3,460
206,9496	3,449
206,9896	3,412
207,0296	3,351
207,0696	3,266
207,1096	3,154
207,1496	3,021
207,1896	2,864
207,2296	2,684
207,2696	2,488
207,3096	2,275
207,3496	2,048
207,3896	1,811
207,4296	1,569
207,4696	1,326
207,5096	1,084
207,5496	0,850
207,5896	0,625
207,6296	0,416
207,6696	0,226
207,7096	0,057
207,7496	-0,085
207,7896	-0,199
207,8296	-0,283
207,8696	-0,333
207,9096	-0,350
207,9496	-0,333
207,9896	-0,286
208,0296	-0,206
208,0696	-0,097
208,1096	0,038
208,1496	0,198
208,1896	0,379
208,2296	0,578
208,2696	0,792
208,3096	1,016
208,3496	1,249
208,3896	1,484
208,4296	1,718
208,4696	1,949
208,5096	2,172
208,5496	2,383
208,5896	2,581
208,6296	2,761
208,6696	2,925
208,7096	3,068
208,7496	3,190
208,7896	3,289
208,8296	3,365
208,8696	3,415
208,9096	3,442
208,9496	3,442
208,9896	3,418
209,0296	3,369
209,0696	3,300
209,1096	3,208
209,1496	3,091
209,1896	2,956
209,2296	2,801
209,2696	2,628
209,3096	2,439
209,3496	2,237
209,3896	2,025
209,4296	1,805
209,4696	1,583
209,5096	1,360
209,5496	1,142
209,5896	0,931
209,6296	0,732
209,6696	0,543
209,7096	0,372
209,7496	0,221
209,7896	0,091
209,8296	-0,016
209,8696	-0,097
209,9096	-0,149
209,9496	-0,174
209,9896	-0,171
210,0296	-0,140
210,0696	-0,082
210,1096	0,000
210,1496	0,105
210,1896	0,232
210,2296	0,380
210,2696	0,543
210,3096	0,721
210,3496	0,911
210,3896	1,109
210,4296	1,312
210,4696	1,517
210,5096	1,723
210,5496	1,924
210,5896	2,121
210,6296	2,308
210,6696	2,485
210,7096	2,650
210,7496	2,802
210,7896	2,939
210,8296	3,060
210,8696	3,162
210,9096	3,245
210,9496	3,308
210,9896	3,349
211,0296	3,366
211,0696	3,360
211,1096	3,330
211,1496	3,278
211,1896	3,201
211,2296	3,102
211,2696	2,980
211,3096	2,835
211,3496	2,669
211,3896	2,485
211,4296	2,284
211,4696	2,069
211,5096	1,844
211,5496	1,613
211,5896	1,379
211,6296	1,147
211,6696	0,919
211,7096	0,701
211,7496	0,495
211,7896	0,305
211,8296	0,135
211,8696	-0,011
211,9096	-0,130
211,9496	-0,221
211,9896	-0,281
212,0296	-0,309
212,0696	-0,305
212,1096	-0,267
212,1496	-0,201
212,1896	-0,104
212,2296	0,020
212,2696	0,170
212,3096	0,341
212,3496	0,531
212,3896	0,738
212,4296	0,960
212,4696	1,188
212,5096	1,423
212,5496	1,659
212,5896	1,893
212,6296	2,119
212,6696	2,339
212,7096	2,545
212,7496	2,738
212,7896	2,912
212,8296	3,069
212,8696	3,204
212,9096	3,318
212,9496	3,407
212,9896	3,471
213,0296	3,508
213,0696	3,517
213,1096	3,500
213,1496	3,456
213,1896	3,385
213,2296	3,289
213,2696	3,170
213,3096	3,025
213,3496	2,859
213,3896	2,673
213,4296	2,469
213,4696	2,251
213,5096	2,022
213,5496	1,784
213,5896	1,544
213,6296	1,305
213,6696	1,070
213,7096	0,844
213,7496	0,628
213,7896	0,430
213,8296	0,250
213,8696	0,091
213,9096	-0,041
213,9496	-0,148
213,9896	-0,223
214,0296	-0,267
214,0696	-0,281
214,1096	-0,262
214,1496	-0,215
214,1896	-0,138
214,2296	-0,036
214,2696	0,091
214,3096	0,242
214,3496	0,410
214,3896	0,594
214,4296	0,793
214,4696	1,001
214,5096	1,216
214,5496	1,433
214,5896	1,649
214,6296	1,863
214,6696	2,070
214,7096	2,268
214,7496	2,455
214,7896	2,630
214,8296	2,788
214,8696	2,930
214,9096	3,052
214,9496	3,157
214,9896	3,242
215,0296	3,305
215,0696	3,347
215,1096	3,366
215,1496	3,363
215,1896	3,336
215,2296	3,289
215,2696	3,219
215,3096	3,127
215,3496	3,014
215,3896	2,881
215,4296	2,728
215,4696	2,559
215,5096	2,373
215,5496	2,174
215,5896	1,963
215,6296	1,745
215,6696	1,524
215,7096	1,302
215,7496	1,084
215,7896	0,873
215,8296	0,674
215,8696	0,487
215,9096	0,316
215,9496	0,165
215,9896	0,036
216,0296	-0,068
216,0696	-0,145
216,1096	-0,193
216,1496	-0,212
216,1896	-0,203
216,2296	-0,163
216,2696	-0,097
216,3096	-0,006
216,3496	0,110
216,3896	0,250
216,4296	0,408
216,4696	0,584
216,5096	0,776
216,5496	0,979
216,5896	1,191
216,6296	1,407
216,6696	1,626
216,7096	1,844
216,7496	2,058
216,7896	2,265
216,8296	2,465
216,8696	2,650
216,9096	2,823
216,9496	2,978
216,9896	3,116
217,0296	3,234
217,0696	3,330
217,1096	3,404
217,1496	3,453
217,1896	3,476
217,2296	3,473
217,2696	3,443
217,3096	3,388
217,3496	3,307
217,3896	3,198
217,4296	3,068
217,4696	2,912
217,5096	2,735
217,5496	2,538
217,5896	2,325
217,6296	2,099
217,6696	1,861
217,7096	1,619
217,7496	1,374
217,7896	1,134
217,8296	0,902
217,8696	0,679
217,9096	0,471
217,9496	0,281
217,9896	0,112
218,0296	-0,033
218,0696	-0,151
218,1096	-0,237
218,1496	-0,294
218,1896	-0,317
218,2296	-0,308
218,2696	-0,269
218,3096	-0,198
218,3496	-0,099
218,3896	0,025
218,4296	0,174
218,4696	0,344
218,5096	0,534
218,5496	0,737
218,5896	0,952
218,6296	1,177
218,6696	1,403
218,7096	1,632
218,7496	1,857
218,7896	2,075
218,8296	2,286
218,8696	2,483
218,9096	2,667
218,9496	2,832
218,9896	2,980
219,0296	3,107
219,0696	3,214
219,1096	3,299
219,1496	3,362
219,1896	3,399
219,2296	3,413
219,2696	3,402
219,3096	3,368
219,3496	3,310
219,3896	3,231
219,4296	3,129
219,4696	3,005
219,5096	2,862
219,5496	2,699
219,5896	2,518
219,6296	2,323
219,6696	2,116
219,7096	1,901
219,7496	1,678
219,7896	1,455
219,8296	1,230
219,8696	1,012
219,9096	0,803
219,9496	0,605
219,9896	0,423
220,0296	0,258
220,0696	0,113
220,1096	-0,006
220,1496	-0,101
220,1896	-0,167
220,2296	-0,204
220,2696	-0,212
220,3096	-0,192
220,3496	-0,143
220,3896	-0,066
220,4296	0,035
220,4696	0,157
220,5096	0,303
220,5496	0,467
220,5896	0,646
220,6296	0,839
220,6696	1,041
220,7096	1,250
220,7496	1,462
220,7896	1,676
220,8296	1,887
220,8696	2,092
220,9096	2,290
220,9496	2,479
220,9896	2,653
221,0296	2,813
221,0696	2,956
221,1096	3,082
221,1496	3,189
221,1896	3,275
221,2296	3,340
221,2696	3,379
221,3096	3,396
221,3496	3,388
221,3896	3,355
221,4296	3,300
221,4696	3,223
221,5096	3,121
221,5496	2,999
221,5896	2,853
221,6296	2,688
221,6696	2,505
221,7096	2,306
221,7496	2,092
221,7896	1,871
221,8296	1,641
221,8696	1,409
221,9096	1,178
221,9496	0,952
221,9896	0,734
222,0296	0,528
222,0696	0,339
222,1096	0,170
222,1496	0,022
222,1896	-0,101
222,2296	-0,195
222,2696	-0,259
222,3096	-0,291
222,3496	-0,291
222,3896	-0,259
222,4296	-0,199
222,4696	-0,108
222,5096	0,009
222,5496	0,152
222,5896	0,319
222,6296	0,506
222,6696	0,710
222,7096	0,927
222,7496	1,155
222,7896	1,389
222,8296	1,624
222,8696	1,860
222,9096	2,092
222,9496	2,317
222,9896	2,531
223,0296	2,730
223,0696	2,914
223,1096	3,079
223,1496	3,223
223,1896	3,346
223,2296	3,442
223,2696	3,512
223,3096	3,555
223,3496	3,569
223,3896	3,553
223,4296	3,509
223,4696	3,438
223,5096	3,341
223,5496	3,217
223,5896	3,068
223,6296	2,895
223,6696	2,700
223,7096	2,485
223,7496	2,254
223,7896	2,011
223,8296	1,759
223,8696	1,505
223,9096	1,250
223,9496	1,002
223,9896	0,762
224,0296	0,534
224,0696	0,325
224,1096	0,137
224,1496	-0,028
224,1896	-0,163
224,2296	-0,270
224,2696	-0,342
224,3096	-0,382
224,3496	-0,386
224,3896	-0,358
224,4296	-0,295
224,4696	-0,204
224,5096	-0,082
224,5496	0,066
224,5896	0,237
224,6296	0,429
224,6696	0,638
224,7096	0,861
224,7496	1,093
224,7896	1,330
224,8296	1,569
224,8696	1,805
224,9096	2,036
224,9496	2,257
224,9896	2,466
225,0296	2,659
225,0696	2,837
225,1096	2,996
225,1496	3,134
225,1896	3,248
225,2296	3,341
225,2696	3,410
225,3096	3,453
225,3496	3,470
225,3896	3,462
225,4296	3,427
225,4696	3,371
225,5096	3,289
225,5496	3,184
225,5896	3,055
225,6296	2,906
225,6696	2,736
225,7096	2,549
225,7496	2,347
225,7896	2,132
225,8296	1,909
225,8696	1,678
225,9096	1,444
225,9496	1,213
225,9896	0,985
226,0296	0,768
226,0696	0,562
226,1096	0,372
226,1496	0,203
226,1896	0,057
226,2296	-0,066
226,2696	-0,160
226,3096	-0,223
226,3496	-0,258
226,3896	-0,259
226,4296	-0,232
226,4696	-0,176
226,5096	-0,091
226,5496	0,019
226,5896	0,152
226,6296	0,308
226,6696	0,481
226,7096	0,671
226,7496	0,873
226,7896	1,085
226,8296	1,304
226,8696	1,525
226,9096	1,744
226,9496	1,960
226,9896	2,169
227,0296	2,369
227,0696	2,556
227,1096	2,730
227,1496	2,889
227,1896	3,028
227,2296	3,151
227,2696	3,253
227,3096	3,333
227,3496	3,390
227,3896	3,423
227,4296	3,431
227,4696	3,413
227,5096	3,373
227,5496	3,307
227,5896	3,215
227,6296	3,101
227,6696	2,963
227,7096	2,802
227,7496	2,622
227,7896	2,424
227,8296	2,210
227,8696	1,984
227,9096	1,750
227,9496	1,510
227,9896	1,269
228,0296	1,030
228,0696	0,800
228,1096	0,581
228,1496	0,377
228,1896	0,192
228,2296	0,030
228,2696	-0,107
228,3096	-0,214
228,3496	-0,289
228,3896	-0,333
228,4296	-0,342
228,4696	-0,319
228,5096	-0,265
228,5496	-0,181
228,5896	-0,066
228,6296	0,074
228,6696	0,237
228,7096	0,423
228,7496	0,624
228,7896	0,840
228,8296	1,067
228,8696	1,301
228,9096	1,536
228,9496	1,770
228,9896	2,001
229,0296	2,224
229,0696	2,435
229,1096	2,634
229,1496	2,816
229,1896	2,980
229,2296	3,124
229,2696	3,247
229,3096	3,347
229,3496	3,423
229,3896	3,473
229,4296	3,497
229,4696	3,493
229,5096	3,464
229,5496	3,409
229,5896	3,327
229,6296	3,223
229,6696	3,094
229,7096	2,944
229,7496	2,771
229,7896	2,581
229,8296	2,375
229,8696	2,155
229,9096	1,926
229,9496	1,690
229,9896	1,451
230,0296	1,216
230,0696	0,986
230,1096	0,767
230,1496	0,559
230,1896	0,369
230,2296	0,198
230,2696	0,049
230,3096	-0,074
230,3496	-0,170
230,3896	-0,234
230,4296	-0,270
230,4696	-0,273
230,5096	-0,247
230,5496	-0,192
230,5896	-0,107
230,6296	0,003
230,6696	0,138
230,7096	0,294
230,7496	0,470
230,7896	0,660
230,8296	0,864
230,8696	1,078
230,9096	1,296
230,9496	1,517
230,9896	1,737
231,0296	1,954
231,0696	2,161
231,1096	2,361
231,1496	2,546
231,1896	2,719
231,2296	2,875
231,2696	3,013
231,3096	3,132
231,3496	3,233
231,3896	3,310
231,4296	3,366
231,4696	3,398
231,5096	3,404
231,5496	3,387
231,5896	3,346
231,6296	3,281
231,6696	3,195
231,7096	3,085
231,7496	2,952
231,7896	2,798
231,8296	2,623
231,8696	2,432
231,9096	2,224
231,9496	2,004
231,9896	1,775
232,0296	1,541
232,0696	1,305
232,1096	1,071
232,1496	0,845
232,1896	0,630
232,2296	0,427
232,2696	0,242
232,3096	0,079
232,3496	-0,060
232,3896	-0,171
232,4296	-0,253
232,4696	-0,303
232,5096	-0,322
232,5496	-0,308
232,5896	-0,262
232,6296	-0,187
232,6696	-0,082
232,7096	0,052
232,7496	0,207
232,7896	0,386
232,8296	0,584
232,8696	0,798
232,9096	1,023
232,9496	1,257
232,9896	1,495
233,0296	1,733
233,0696	1,968
233,1096	2,198
233,1496	2,416
233,1896	2,623
233,2296	2,813
233,2696	2,988
233,3096	3,140
233,3496	3,270
233,3896	3,377
233,4296	3,459
233,4696	3,514
233,5096	3,541
233,5496	3,539
233,5896	3,509
233,6296	3,454
233,6696	3,374
233,7096	3,267
233,7496	3,135
233,7896	2,981
233,8296	2,804
233,8696	2,608
233,9096	2,394
233,9496	2,166
233,9896	1,927
234,0296	1,682
234,0696	1,436
234,1096	1,192
234,1496	0,955
234,1896	0,727
234,2296	0,512
234,2696	0,316
234,3096	0,140
234,3496	-0,011
234,3896	-0,135
234,4296	-0,229
234,4696	-0,294
234,5096	-0,324
234,5496	-0,322
234,5896	-0,287
234,6296	-0,225
234,6696	-0,130
234,7096	-0,011
234,7496	0,134
234,7896	0,298
234,8296	0,484
234,8696	0,683
234,9096	0,895
234,9496	1,115
234,9896	1,340
235,0296	1,565
235,0696	1,788
235,1096	2,004
235,1496	2,213
235,1896	2,410
235,2296	2,593
235,2696	2,761
235,3096	2,912
235,3496	3,043
235,3896	3,154
235,4296	3,245
235,4696	3,314
235,5096	3,360
235,5496	3,382
235,5896	3,382
235,6296	3,357
235,6696	3,311
235,7096	3,242
235,7496	3,153
235,7896	3,043
235,8296	2,912
235,8696	2,763
235,9096	2,597
235,9496	2,414
235,9896	2,220
236,0296	2,014
236,0696	1,802
236,1096	1,585
236,1496	1,367
236,1896	1,153
236,2296	0,944
236,2696	0,746
236,3096	0,559
236,3496	0,388
236,3896	0,234
236,4296	0,102
236,4696	-0,008
236,5096	-0,091
236,5496	-0,148
236,5896	-0,176
236,6296	-0,178
236,6696	-0,149
236,7096	-0,096
236,7496	-0,016
236,7896	0,088
236,8296	0,215
236,8696	0,361
236,9096	0,526
236,9496	0,705
236,9896	0,897
237,0296	1,100
237,0696	1,307
237,1096	1,517
237,1496	1,728
237,1896	1,937
237,2296	2,139
237,2696	2,334
237,3096	2,520
237,3496	2,692
237,3896	2,849
237,4296	2,991
237,4696	3,115
237,5096	3,220
237,5496	3,303
237,5896	3,365
237,6296	3,404
237,6696	3,416
237,7096	3,407
237,7496	3,371
237,7896	3,310
237,8296	3,226
237,8696	3,118
237,9096	2,986
237,9496	2,832
237,9896	2,658
238,0296	2,466
238,0696	2,257
238,1096	2,036
238,1496	1,805
238,1896	1,569
238,2296	1,332
238,2696	1,098
238,3096	0,870
238,3496	0,653
238,3896	0,449
238,4296	0,265
238,4696	0,101
238,5096	-0,039
238,5496	-0,151
238,5896	-0,234
238,6296	-0,284
238,6696	-0,303
238,7096	-0,289
238,7496	-0,245
238,7896	-0,171
238,8296	-0,069
238,8696	0,060
238,9096	0,210
238,9496	0,382
238,9896	0,572
239,0296	0,776
239,0696	0,990
239,1096	1,213
239,1496	1,437
239,1896	1,663
239,2296	1,885
239,2696	2,100
239,3096	2,308
239,3496	2,502
239,3896	2,683
239,4296	2,846
239,4696	2,992
239,5096	3,120
239,5496	3,225
239,5896	3,310
239,6296	3,373
239,6696	3,410
239,7096	3,423
239,7496	3,412
239,7896	3,377
239,8296	3,319
239,8696	3,237
239,9096	3,134
239,9496	3,008
239,9896	2,862
240,0296	2,697
240,0696	2,513
240,1096	2,315
240,1496	2,105
240,1896	1,887
240,2296	1,660
240,2696	1,433
240,3096	1,206
240,3496	0,986
240,3896	0,776
240,4296	0,578
240,4696	0,396
240,5096	0,232
240,5496	0,090
240,5896	-0,030
240,6296	-0,121
240,6696	-0,185
240,7096	-0,218
240,7496	-0,223
240,7896	-0,198
240,8296	-0,145
240,8696	-0,064
240,9096	0,039
240,9496	0,168
240,9896	0,316
241,0296	0,484
241,0696	0,666
241,1096	0,861
241,1496	1,067
241,1896	1,279
241,2296	1,492
241,2696	1,706
241,3096	1,916
241,3496	2,119
241,3896	2,315
241,4296	2,501
241,4696	2,672
241,5096	2,831
241,5496	2,972
241,5896	3,096
241,6296	3,201
241,6696	3,286
241,7096	3,349
241,7496	3,390
241,7896	3,405
241,8296	3,398
241,8696	3,365
241,9096	3,308
241,9496	3,228
241,9896	3,123
242,0296	2,996
242,0696	2,845
242,1096	2,675
242,1496	2,487
242,1896	2,281
242,2296	2,062
242,2696	1,833
