Posizione angolare, Oscillazioni forzate 2.20 V
Tempo ( s )	Posizione angolare ( rad )
118,8409	1,349
118,8809	1,506
118,9209	1,659
118,9609	1,803
119,0009	1,937
119,0409	2,058
119,0809	2,161
119,1209	2,249
119,1609	2,315
119,2009	2,359
119,2409	2,380
119,2809	2,378
119,3209	2,353
119,3609	2,306
119,4009	2,238
119,4409	2,154
119,4809	2,048
119,5209	1,929
119,5609	1,795
119,6009	1,648
119,6409	1,492
119,6809	1,329
119,7209	1,161
119,7609	0,993
119,8009	0,825
119,8409	0,661
119,8809	0,504
119,9209	0,358
119,9609	0,223
120,0009	0,102
120,0409	-0,005
120,0809	-0,094
120,1209	-0,167
120,1609	-0,221
120,2009	-0,261
120,2409	-0,283
120,2809	-0,289
120,3209	-0,283
120,3609	-0,265
120,4009	-0,240
120,4409	-0,210
120,4809	-0,178
120,5209	-0,141
120,5609	-0,107
120,6009	-0,074
120,6409	-0,042
120,6809	-0,017
120,7209	0,003
120,7609	0,017
120,8009	0,024
120,8409	0,024
120,8809	0,017
120,9209	0,008
120,9609	-0,005
121,0009	-0,017
121,0409	-0,031
121,0809	-0,042
121,1209	-0,052
121,1609	-0,058
121,2009	-0,058
121,2409	-0,052
121,2809	-0,038
121,3209	-0,016
121,3609	0,013
121,4009	0,050
121,4409	0,099
121,4809	0,156
121,5209	0,225
121,5609	0,303
121,6009	0,391
121,6409	0,490
121,6809	0,597
121,7209	0,712
121,7609	0,834
121,8009	0,960
121,8409	1,090
121,8809	1,222
121,9209	1,354
121,9609	1,484
122,0009	1,610
122,0409	1,729
122,0809	1,841
122,1209	1,940
122,1609	2,028
122,2009	2,100
122,2409	2,157
122,2809	2,198
122,3209	2,218
122,3609	2,220
122,4009	2,202
122,4409	2,168
122,4809	2,121
122,5209	2,059
122,5609	1,985
122,6009	1,894
122,6409	1,789
122,6809	1,671
122,7209	1,541
122,7609	1,403
122,8009	1,257
122,8409	1,104
122,8809	0,950
122,9209	0,795
122,9609	0,641
123,0009	0,492
123,0409	0,349
123,0809	0,215
123,1209	0,093
123,1609	-0,017
123,2009	-0,115
123,2409	-0,196
123,2809	-0,264
123,3209	-0,316
123,3609	-0,352
123,4009	-0,374
123,4409	-0,382
123,4809	-0,377
123,5209	-0,363
123,5609	-0,341
123,6009	-0,319
123,6409	-0,295
123,6809	-0,275
123,7209	-0,256
123,7609	-0,242
123,8009	-0,232
123,8409	-0,228
123,8809	-0,228
123,9209	-0,228
123,9609	-0,228
124,0009	-0,228
124,0409	-0,228
124,0809	-0,228
124,1209	-0,228
124,1609	-0,226
124,2009	-0,225
124,2409	-0,220
124,2809	-0,214
124,3209	-0,201
124,3609	-0,182
124,4009	-0,154
124,4409	-0,112
124,4809	-0,055
124,5209	0,017
124,5609	0,105
124,6009	0,207
124,6409	0,325
124,6809	0,456
124,7209	0,595
124,7609	0,746
124,8009	0,903
124,8409	1,065
124,8809	1,228
124,9209	1,389
124,9609	1,547
125,0009	1,696
125,0409	1,838
125,0809	1,967
125,1209	2,080
125,1609	2,176
125,2009	2,253
125,2409	2,309
125,2809	2,344
125,3209	2,356
125,3609	2,345
125,4009	2,314
125,4409	2,264
125,4809	2,194
125,5209	2,106
125,5609	2,004
125,6009	1,887
125,6409	1,758
125,6809	1,618
125,7209	1,470
125,7609	1,318
125,8009	1,162
125,8409	1,007
125,8809	0,855
125,9209	0,705
125,9609	0,564
126,0009	0,434
126,0409	0,313
126,0809	0,206
126,1209	0,112
126,1609	0,033
126,2009	-0,031
126,2409	-0,082
126,2809	-0,116
126,3209	-0,137
126,3609	-0,145
126,4009	-0,141
126,4409	-0,130
126,4809	-0,112
126,5209	-0,091
126,5609	-0,071
126,6009	-0,052
126,6409	-0,036
126,6809	-0,024
126,7209	-0,017
126,7609	-0,017
126,8009	-0,022
126,8409	-0,030
126,8809	-0,039
126,9209	-0,053
126,9609	-0,068
127,0009	-0,082
127,0409	-0,096
127,0809	-0,110
127,1209	-0,121
127,1609	-0,127
127,2009	-0,130
127,2409	-0,129
127,2809	-0,121
127,3209	-0,107
127,3609	-0,085
127,4009	-0,055
127,4409	-0,019
127,4809	0,025
127,5209	0,079
127,5609	0,141
127,6009	0,214
127,6409	0,295
127,6809	0,386
127,7209	0,487
127,7609	0,594
127,8009	0,707
127,8409	0,825
127,8809	0,947
127,9209	1,071
127,9609	1,195
128,0009	1,319
128,0409	1,440
128,0809	1,557
128,1209	1,667
128,1609	1,770
128,2009	1,863
128,2409	1,945
128,2809	2,014
128,3209	2,069
128,3609	2,111
128,4009	2,136
128,4409	2,146
128,4809	2,139
128,5209	2,117
128,5609	2,081
128,6009	2,031
128,6409	1,967
128,6809	1,890
128,7209	1,802
128,7609	1,703
128,8009	1,593
128,8409	1,477
128,8809	1,352
128,9209	1,225
128,9609	1,093
129,0009	0,961
129,0409	0,829
129,0809	0,701
129,1209	0,575
129,1609	0,456
129,2009	0,344
129,2409	0,242
129,2809	0,148
129,3209	0,066
